,final_address,addrbunho,address,cafe,cafe_id,image_url,franchise,si,town,ri,dong,address1,lat,lng
1991,제주특별자치도 제주시 연동 284-19,284-19,제주특별자치도 제주시 연동,써니,9185583,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48459369965543,126.49199200099395
1774,제주특별자치도 제주시 아라이동 35-22,35-22,제주특별자치도 제주시 아라이동,카페띠아모 제주대점,9462116,,1.0,제주시,제주시,제주시,아라이동,"['제주특별자치도', '제주시', '아라이동']",33.46030386151338,126.5616858854391
1787,제주특별자치도 제주시 이도2동 1010-16,1010-16,제주특별자치도 제주시 이도2동,낯선,26550214,http://t1.daumcdn.net/place/FB7AF13C2F1B41E58E8F3FF87740BE7C,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49677672596183,126.5315303066235
866,제주특별자치도 제주시 연동 1507-10,1507-10,제주특별자치도 제주시 연동,라운딩,645154188,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.47916397295887,126.49235076576895
2002,제주특별자치도 제주시 건입동 261,261,제주특별자치도 제주시 건입동,겨를,21541844,,0.0,제주시,제주시,제주시,건입동,"['제주특별자치도', '제주시', '건입동']",33.51342263797792,126.54872627535607
2868,제주특별자치도 제주시 이도일동 1413-1,1413-1,제주특별자치도 제주시 이도일동,관심사,1224000506,http://t1.daumcdn.net/place/D14586B3E4CE491E96B7E2A241F3459F,0.0,제주시,제주시,제주시,이도일동,"['제주특별자치도', '제주시', '이도일동']",33.51125144166599,126.52457697704565
3388,제주특별자치도 제주시 아라이동 3002-12,3002-12,제주특별자치도 제주시 아라이동,블리케이크,24484623,http://t1.daumcdn.net/place/16729F71AC6C4FA2A98E1FCD97E8F390,0.0,제주시,제주시,제주시,아라이동,"['제주특별자치도', '제주시', '아라이동']",33.49346798839114,126.54266178177136
1351,제주특별자치도 제주시 연동 1371-5,1371-5,제주특별자치도 제주시 연동,공차 제주연동신시가지점,1106707328,http://t1.daumcdn.net/localfiy/A51E40613549422F8F0B334B28C26374,1.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.4815402174438,126.48962989047891
613,제주특별자치도 제주시 외도일동 533-8,533-8,제주특별자치도 제주시 외도일동,산타크로쓰,1587892291,http://t1.daumcdn.net/localfiy/388DE41EB9B04D40B7745CFF797E0F29,0.0,제주시,제주시,제주시,외도일동,"['제주특별자치도', '제주시', '외도일동']",33.48827030804322,126.43412470204734
1126,제주특별자치도 제주시 일도2동 392-21,392-21,제주특별자치도 제주시 일도2동,언리미티드 이스케이프,166623372,,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.50544922472066,126.5409457008851
1830,제주특별자치도 제주시 연동 260-21,260-21,제주특별자치도 제주시 연동,커피홀릭,96093582,http://t1.daumcdn.net/localfiy/CDA562D422A647DAB9EB33FC0DE2831B,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.490441904401756,126.48991339752267
1066,제주특별자치도 제주시 일도2동 409-7,409-7,제주특별자치도 제주시 일도2동,더베이직커피,1453676427,,0.0,제주시,제주시,제주시,일도2동,"['제주특별자치도', '제주시', '일도2동']",33.50528577359902,126.54160520859381
3087,제주특별자치도 제주시 삼양일동 1580-21,1580-21,제주특별자치도 제주시 삼양일동,카페마카리오스,1322258770,,0.0,제주시,제주시,제주시,삼양일동,"['제주특별자치도', '제주시', '삼양일동']",33.52827780372808,126.58930650116956
2626,제주특별자치도 제주시 이도2동 1970-15,1970-15,제주특별자치도 제주시 이도2동,토이다방,712241916,http://t1.daumcdn.net/cfile/2442264F58B65A2A15,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49440709592514,126.54110298149078
553,제주특별자치도 제주시 연동 253-5,253-5,제주특별자치도 제주시 연동,에이바우트커피 신라신성점,1800067564,http://t1.daumcdn.net/localfiy/searchregister_18206334,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48577288628114,126.48671715654633
1545,제주특별자치도 제주시 삼도이동 802-1,802-1,제주특별자치도 제주시 삼도이동,블랙타임,1030630437,,0.0,제주시,제주시,제주시,삼도이동,"['제주특별자치도', '제주시', '삼도이동']",33.50900119785955,126.52086541698573
173,제주특별자치도 제주시 이호일동 371-1,371-1,제주특별자치도 제주시 이호일동,인그리드,769399654,http://t1.daumcdn.net/localfiy/59DA79DE4C6E47868AB9B50E127EF527,0.0,제주시,제주시,제주시,이호일동,"['제주특별자치도', '제주시', '이호일동']",33.502558631466734,126.45667450219483
1455,제주특별자치도 제주시 아라이동 3011-10,3011-10,제주특별자치도 제주시 아라이동,갈라,18629782,,0.0,제주시,제주시,제주시,아라이동,"['제주특별자치도', '제주시', '아라이동']",33.49066974319384,126.543722399359
3267,제주특별자치도 제주시 이도1동 1482-2,1482-2,제주특별자치도 제주시 이도1동,띠아모,15966014,,0.0,제주시,제주시,제주시,이도1동,"['제주특별자치도', '제주시', '이도1동']",33.51124459431695,126.52373320338127
3302,제주특별자치도 제주시 아라일동 6113-14,6113-14,제주특별자치도 제주시 아라일동,카페에이밀,498699646,,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.475559783755564,126.5488624120562
3309,제주특별자치도 제주시 용담이동 624-15,624-15,제주특별자치도 제주시 용담이동,복고다방 제주용문점,828971322,,0.0,제주시,제주시,제주시,용담이동,"['제주특별자치도', '제주시', '용담이동']",33.50933955304854,126.5105529280349
971,제주특별자치도 제주시 화북일동 1019-2,1019-2,제주특별자치도 제주시 화북일동,러반로제 제주삼화지구점,1637545673,,0.0,제주시,제주시,제주시,화북일동,"['제주특별자치도', '제주시', '화북일동']",33.5144615563218,126.57427730190163
3135,제주특별자치도 제주시 이도2동 1772-22,1772-22,제주특별자치도 제주시 이도2동,카페ra,26528224,http://t1.daumcdn.net/place/AFC7C9209C3B4CA2A79A05556D37AE1B,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49974250578825,126.52903058286039
2714,제주특별자치도 제주시 이도2동 1978-10,1978-10,제주특별자치도 제주시 이도2동,한나스토리,18477250,,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49106551967018,126.54054385049551
808,제주특별자치도 제주시 연동 291-129,291-129,제주특별자치도 제주시 연동,쭌카페,27058025,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.49052322897053,126.49391575675783
2426,제주특별자치도 제주시 아라일동 6095-17,6095-17,제주특별자치도 제주시 아라일동,돌미롱,24710611,http://t1.daumcdn.net/place/CEE4A48D987C480790597EAC42D1266E,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.47460792150026,126.54399595144537
103,제주특별자치도 제주시 용담2동 481-25,481-25,제주특별자치도 제주시 용담2동,커피스트릿16,2002632309,http://t1.daumcdn.net/localfiy/17A4C845E6E04F05B242D44DC234FFEB,0.0,제주시,제주시,제주시,용담2동,"['제주특별자치도', '제주시', '용담2동']",33.51449981949596,126.51227183117773
1285,제주특별자치도 제주시 노형동 2237-1,2237-1,제주특별자치도 제주시 노형동,귤낭,1547960522,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.47489308535303,126.47311388193556
1438,제주특별자치도 제주시 연동 1371-5,1371-5,제주특별자치도 제주시 연동,커피랑도서관 제주1호점,26947016,http://t1.daumcdn.net/localfiy/E675175C07194C8C9DA96370C039881E,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.4815402174438,126.48962989047891
2287,제주특별자치도 제주시 도남동 51-10,51-10,제주특별자치도 제주시 도남동,파티세리코안도르,636995766,,0.0,제주시,제주시,제주시,도남동,"['제주특별자치도', '제주시', '도남동']",33.49460042557511,126.52540834908598
3062,제주특별자치도 제주시 이도1동 1259-6,1259-6,제주특별자치도 제주시 이도1동,사주랑타로랑,19771364,,0.0,제주시,제주시,제주시,이도1동,"['제주특별자치도', '제주시', '이도1동']",33.50149606491268,126.52925784352661
417,제주특별자치도 제주시 아라일동 6112-6,6112-6,제주특별자치도 제주시 아라일동,모모제이,132566301,http://t1.daumcdn.net/place/791328ADF7AE4C2B9F0176C793F693C1,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.476154419192625,126.54874744114474
985,제주특별자치도 제주시 아라일동 6117-8,6117-8,제주특별자치도 제주시 아라일동,얌얌카페,25888529,,0.0,제주시,제주시,제주시,아라일동,"['제주특별자치도', '제주시', '아라일동']",33.47520601267542,126.54975934882215
1970,제주특별자치도 제주시 연동 1498-2,1498-2,제주특별자치도 제주시 연동,브와두스 베이커리카페 연동점,25771881,http://t1.daumcdn.net/place/319070D6B9484D5A84C2EEE051EDBA7F,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.478834588646556,126.490299895245
2843,제주특별자치도 제주시 연동 291-68,291-68,제주특별자치도 제주시 연동,스토리라이브카페,589165496,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.49100608400104,126.49381825662023
1896,제주특별자치도 제주시 해안동 2363-1,2363-1,제주특별자치도 제주시 해안동,두갓,2041432492,http://t1.daumcdn.net/place/D0D5090119D54A569133E512B1454559,0.0,제주시,제주시,제주시,해안동,"['제주특별자치도', '제주시', '해안동']",33.46468808632961,126.44929057400631
2065,제주특별자치도 제주시 이도2동 1999-14,1999-14,제주특별자치도 제주시 이도2동,문문선,1425458877,http://t1.daumcdn.net/place/B7D29781AFEA46FBACB06B66BB197C4F,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.48967329284012,126.53566175177991
3170,제주특별자치도 제주시 이도1동 1369-4,1369-4,제주특별자치도 제주시 이도1동,투엑스라지커피랩,27335469,,0.0,제주시,제주시,제주시,이도1동,"['제주특별자치도', '제주시', '이도1동']",33.51215590893937,126.52438690665721
1509,제주특별자치도 제주시 연동 1399,1399,제주특별자치도 제주시 연동,리치망고 신제주점,26582900,http://t1.daumcdn.net/place/AAF3BEA85C074F9ABA1EC83D11FCFD91,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48051157970206,126.4885557118088
999,제주특별자치도 제주시 연동 262-44,262-44,제주특별자치도 제주시 연동,음식카페,345266313,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48611449865316,126.48909520123595
1712,제주특별자치도 제주시 연동 1481-3,1481-3,제주특별자치도 제주시 연동,프렌즈,13039910,,0.0,제주시,제주시,제주시,연동,"['제주특별자치도', '제주시', '연동']",33.48089063191455,126.49039974913931
2290,제주특별자치도 제주시 이도2동 1183-8,1183-8,제주특별자치도 제주시 이도2동,플로라,19321320,http://t1.daumcdn.net/place/795D57E72C3B439A8A5AB9BD59068465,0.0,제주시,제주시,제주시,이도2동,"['제주특별자치도', '제주시', '이도2동']",33.49776477032503,126.53150346240311
901,제주특별자치도 제주시 오라일동 2444-4,2444-4,제주특별자치도 제주시 오라일동,버터플라이,15864461,,0.0,제주시,제주시,제주시,오라일동,"['제주특별자치도', '제주시', '오라일동']",33.49848291221859,126.51292125812101
1249,제주특별자치도 제주시 노형동 750-1,750-1,제주특별자치도 제주시 노형동,동감,1649274768,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.47861110189957,126.48076887642574
1023,제주특별자치도 제주시 이도이동 1030-21,1030-21,제주특별자치도 제주시 이도이동,블루모모,1957800805,http://t1.daumcdn.net/place/610B27693CD14333889C191E3B38C084,0.0,제주시,제주시,제주시,이도이동,"['제주특별자치도', '제주시', '이도이동']",33.497702784017974,126.53227860452164
3344,제주특별자치도 제주시 아라이동 3012-16,3012-16,제주특별자치도 제주시 아라이동,메이플트리,21454251,,0.0,제주시,제주시,제주시,아라이동,"['제주특별자치도', '제주시', '아라이동']",33.49176142680067,126.54245984768474
375,제주특별자치도 제주시 노형동 3794-4,3794-4,제주특별자치도 제주시 노형동,더시크릿하모니,554718434,,0.0,제주시,제주시,제주시,노형동,"['제주특별자치도', '제주시', '노형동']",33.48282404034935,126.47579444005356
3397,제주특별자치도 제주시 아라이동 3011-10,3011-10,제주특별자치도 제주시 아라이동,더해밀커피,1431108295,,0.0,제주시,제주시,제주시,아라이동,"['제주특별자치도', '제주시', '아라이동']",33.49066974319384,126.543722399359
