cafe,cafe_id,name,price,category
제스토리,25118051,아메리카노,"4,500",커피
제스토리,25118051,카페라떼,"4,500",커피
제스토리,25118051,캐모마일,"4,500",논커피
제스토리,25118051,페퍼민트,"4,500",논커피
제스토리,25118051,천혜향 스페셜 주스,"5,500",논커피
그러므로,25147552,메리하하,"5,000",커피
그러므로,25147552,아메리카노,"4,000",커피
그러므로,25147552,카페라떼,"4,500",커피
그러므로,25147552,모카,"5,000",커피
그러므로,25147552,홍차,"5,000",논커피
미엘드세화,25161778,라벤더,"6,000",논커피
미엘드세화,25161778,카모마일,"5,000",논커피
미엘드세화,25161778,에스프레소,"4,000",커피
미엘드세화,25161778,아메리카노,"4,500",커피
미엘드세화,25161778,카푸치노,"5,000",커피
미엘드세화,25161778,카페라떼,"4,500",커피
미엘드세화,25161778,바닐라라떼,"5,500",커피
미엘드세화,25161778,카라멜마끼아토,"5,500",커피
미엘드세화,25161778,카페모카,"5,500",커피
미엘드세화,25161778,홍차,"6,000",논커피
미엘드세화,25161778,루이보스,"5,000",논커피
미엘드세화,25161778,리얼밀크티,"5,500",논커피
미엘드세화,25161778,리얼초코,"6,000",논커피
미엘드세화,25161778,녹차라떼,"5,500",논커피
테라로사 제주서귀포점,25161792,브라질 노사 세뇨라 아파레시다,"8,000",기타
테라로사 제주서귀포점,25161792,아메리카노 어센틱 (시즌7),"5,000",커피
테라로사 제주서귀포점,25161792,로얄얼그레이,"5,000",논커피
테라로사 제주서귀포점,25161792,리얼아이스코코아,"4,500",논커피
테라로사 제주서귀포점,25161792,카페라테,"5,000",커피
BBQ 제주삼화점,25403976,뱀파이어 치킨,"20,000",기타
BBQ 제주삼화점,25403976,극한매운왕갈비치킨,"21,000",기타
BBQ 제주삼화점,25403976,뱀파이어 치킨 한마리 세트,"25,000",기타
BBQ 제주삼화점,25403976,황금올리브반반+황금알치즈볼,"24,000",기타
BBQ 제주삼화점,25403976,극한매운왕갈비치킨+황금알치즈볼,"26,000",기타
BBQ 제주삼화점,25403976,마라핫치킨+황금알치즈볼,"23,900",기타
BBQ 제주삼화점,25403976,허니버터갈릭스,"21,000",기타
BBQ 제주삼화점,25403976,극한왕갈비치킨,"21,000",기타
BBQ 제주삼화점,25403976,황금올리브치킨순살,"20,000",기타
BBQ 제주삼화점,25403976,황금올리브치킨양념순살,"21,500",기타
BBQ 제주삼화점,25403976,황금올리브속안심,"17,000",기타
BBQ 제주삼화점,25403976,순살바삭칸,"18,000",기타
BBQ 제주삼화점,25403976,순살 크래커,"18,000",기타
BBQ 제주삼화점,25403976,소이갈릭스한마리,"18,900",기타
BBQ 제주삼화점,25403976,소이갈릭스윙,"18,900",기타
BBQ 제주삼화점,25403976,치즐링,"19,000",기타
제주몽,25458704,아메리카노,"3,500",커피
제주몽,25458704,카페라떼,"4,500",커피
제주몽,25458704,카푸치노,"4,000",커피
제주몽,25458704,고구마라떼,"5,000",논커피
제주몽,25458704,팥빙수,"8,000",빙수/아이스크림
제주몽,25458704,녹차빙수,"9,000",빙수/아이스크림
제주몽,25458704,팥라떼,"5,000",논커피
카페노아,25463707,ㅋㅋ치노,"5,500",커피
조아찌커피,25532537,커피,"10,000",커피
조아찌커피,25532537,커피 한잔 주세요,"7,000",커피
조아찌커피,25532537,안녕하세요! 커피 한잔 주세요,"5,000",커피
조아찌커피,25532537,카페라떼,"6,000",커피
조아찌커피,25532537,캐모마일 메들리,"5,000",논커피
섶섬할망카페,25574092,순다리 한잔,"3,000",알코올
리치망고 대정점,25644570,딸기밀크,"5,000",논커피
리치망고 대정점,25644570,로즈마리포카치아 샌드위치,"8,000",베이커리
리치망고 대정점,25644570,망고잼토스트,"3,500",베이커리
리치망고 대정점,25644570,망고코코넛쿠키,"2,500",논커피
리치망고 대정점,25644570,모카라떼(HOT),"4,000",커피
리치망고 대정점,25644570,모카라떼(ICE),"4,500",커피
리치망고 대정점,25644570,아메리카노(HOT),"3,000",커피
리치망고 대정점,25644570,아메리카노(ICE),"3,500",커피
리치망고 대정점,25644570,에스프레소(HOT),"3,000",커피
리치망고 대정점,25644570,에스프레소(ICE),"3,500",커피
리치망고 대정점,25644570,올인원망고쉐이크,"8,500",논커피
리치망고 대정점,25644570,카라멜라떼(HOT),"4,000",커피
리치망고 대정점,25644570,카라멜라떼(ICE),"4,500",커피
리치망고 대정점,25644570,카페라떼(HOT),"4,000",커피
리치망고 대정점,25644570,카페라떼(ICE),"4,500",커피
리치망고 대정점,25644570,카푸치노,"4,000",커피
리치망고 대정점,25644570,코코넛(부코)주스,"4,000",논커피
리치망고 대정점,25644570,망고라떼,"4,500",논커피
리치망고 대정점,25644570,스페셜 망고,"6,500",논커피
리치망고 대정점,25644570,망고 라쉬,"6,000",논커피
리치망고 대정점,25644570,바나나피넛밀크,"6,000",논커피
리치망고 대정점,25644570,망고 밀크,"5,000",논커피
리치망고 대정점,25644570,블루베리 밀크,"5,000",논커피
리치망고 대정점,25644570,파인애플밀크,"5,000",논커피
리치망고 대정점,25644570,필리핀바나나칩,"5,000",기타
리치망고 대정점,25644570,크랜베리티(HOT),"4,500",논커피
리치망고 대정점,25644570,크랜베리티(ICE),"4,500",논커피
리치망고 대정점,25644570,7D건망고,"4,500",기타
리치망고 대정점,25644570,생망고(대),"4,500",기타
리치망고 대정점,25644570,패션프룻티(HOT),"4,500",논커피
리치망고 대정점,25644570,패션프룻티(ICE),"4,500",논커피
리치망고 대정점,25644570,생망고(소),"3,500",기타
리치망고 대정점,25644570,망고머피,"2,000",베이커리
리치망고 대정점,25644570,미니부코파이,"2,000",베이커리
리치망고 대정점,25644570,"다쿠아즈(망고, 깔라만시, 아사이베리)","1,500",베이커리
벨롱,25665541,에스프레소(hot),"4,000",커피
벨롱,25665541,아메리카노(hot),"4,000",커피
벨롱,25665541,아메리카노(iced),"4,500",커피
벨롱,25665541,카푸치노(hot),"5,000",커피
벨롱,25665541,카푸치노(iced),"5,500",커피
벨롱,25665541,카페라떼(hot),"5,000",커피
벨롱,25665541,카페라떼(iced),"5,500",커피
벨롱,25665541,바닐라라떼(hot),"5,000",커피
벨롱,25665541,바닐라라떼(iced),"5,500",커피
벨롱,25665541,녹차라떼(hot),"5,000",논커피
벨롱,25665541,녹차라떼(iced),"5,500",논커피
벨롱,25665541,카페모카(hot),"5,000",커피
벨롱,25665541,카페모카(iced),"5,500",커피
벨롱,25665541,화이트모카(hot),"5,000",커피
벨롱,25665541,화이트모카(iced),"5,500",커피
벨롱,25665541,헤이즐넛모카(hot),"5,000",커피
벨롱,25665541,헤이즐넛모카(iced),"5,500",커피
벨롱,25665541,카라멜모카(hot),"5,000",커피
벨롱,25665541,카라멜모카(iced),"5,500",커피
벨롱,25665541,카라멜마끼아또(hot),"5,000",커피
벨롱,25665541,카라멜마끼아또(iced),"5,500",커피
벨롱,25665541,다크초코(hot),"4,500",논커피
벨롱,25665541,다크초코(iced),"5,000",논커피
벨롱,25665541,화이트초코(hot),"5,000",논커피
벨롱,25665541,화이트초코(iced),"5,500",논커피
벨롱,25665541,고구마라떼(hot),"5,000",논커피
벨롱,25665541,고구마라떼(iced),"5,500",논커피
벨롱,25665541,단호박주스,"6,500",논커피
벨롱,25665541,호박고구마주스,"6,500",논커피
벨롱,25665541,헤이즐넛라떼(hot),"5,000",커피
벨롱,25665541,헤이즐넛라떼(iced),"5,500",커피
살롱드라방,25665611,아메리카노,"4,500",커피
살롱드라방,25665611,카페라떼,"5,500",커피
살롱드라방,25665611,크림치즈애플 토핑 PAN케익,"12,000",베이커리
살롱드라방,25665611,살롱드라방 펀치,"7,500",논커피
살롱드라방,25665611,체리블라썸,"6,000",논커피
오티모95,25702654,치즈 카나페,,베이커리
바람벽에흰당나귀,25746672,아메리카노,"5,000",커피
브와두스 베이커리카페 연동점,25771881,라이스모닝,"3,200",베이커리
브와두스 베이커리카페 연동점,25771881,제주보리앙버터,"3,500",베이커리
브와두스 베이커리카페 연동점,25771881,아메리카노,"3,900",커피
브와두스 베이커리카페 연동점,25771881,카페라떼,"4,500",커피
브와두스 베이커리카페 연동점,25771881,블랙올리브식빵,"4,000",베이커리
브와두스 베이커리카페 연동점,25771881,모찌식빵,"4,000",베이커리
카페베네 제주아라지구점,25782035,녹차,,논커피
카페베네 제주아라지구점,25782035,아메리카노,,커피
카페베네 제주아라지구점,25782035,아포가토,,빙수/아이스크림
카페베네 제주아라지구점,25782035,에스프레소,,커피
카페베네 제주아라지구점,25782035,초코칩프라페노,,논커피
투썸플레이스 도두해안도로점,25811095,고구마 라떼,"5,200",논커피
투썸플레이스 도두해안도로점,25811095,그린티 라떼,"5,000",논커피
투썸플레이스 도두해안도로점,25811095,로얄 밀크티,"5,500",논커피
투썸플레이스 도두해안도로점,25811095,모카칩 프라페,"5,300",커피
투썸플레이스 도두해안도로점,25811095,바닐라 라떼,"5,100",커피
투썸플레이스 도두해안도로점,25811095,아이스 카페 아메리카노,"4,100",커피
투썸플레이스 도두해안도로점,25811095,떠먹는티라미수,"5,900",베이커리
투썸플레이스 도두해안도로점,25811095,망고 프라페,"5,300",논커피
파시랑,25816147,가마솥팥빙수,"7,000",빙수/아이스크림
카노푸스,25865205,제주 야생화 꿀 팥빙수,"15,000",빙수/아이스크림
컴플리트커피,25922832,돌체라떼,"5,000",커피
컴플리트커피,25922832,진저블랑,"5,000",알코올
컴플리트커피,25922832,오봉자에이드,"6,000",논커피
컴플리트커피,25922832,제주당근 케이크,"5,000",베이커리
컴플리트커피,25922832,이탈리안 티라미수,"6,000",베이커리
컴플리트커피,25922832,마틸다 초코케이크,"6,000",베이커리
컴플리트커피,25922832,치즈 케이크,"6,000",베이커리
컴플리트커피,25922832,생크림 쇼트 케이크,"6,000",베이커리
컴플리트커피,25922832,크림치즈 베이글,"3,500",베이커리
컴플리트커피,25922832,치아바타 샌드위치,"6,000",베이커리
컴플리트커피,25922832,레몬차,"4,500",논커피
컴플리트커피,25922832,자몽차,"4,500",논커피
컴플리트커피,25922832,유자차,"4,500",논커피
컴플리트커피,25922832,레몬 아이스티,"5,000",논커피
컴플리트커피,25922832,잉글리시 블랙퍼스트 밀크티,"5,000",논커피
컴플리트커피,25922832,허니로얄밀크티 (hot),"5,000",논커피
컴플리트커피,25922832,허니로얄밀크티 (iced),"5,500",논커피
컴플리트커피,25922832,머스캣블라썸 밀크티 (hot),"5,000",논커피
컴플리트커피,25922832,머스캣블라썸 밀크티 (iced),"5,500",논커피
컴플리트커피,25922832,에스프레소,"3,500",커피
컴플리트커피,25922832,아메리카노,"3,500",커피
컴플리트커피,25922832,카페라떼,"4,000",커피
컴플리트커피,25922832,플랫 화이트,"4,000",커피
컴플리트커피,25922832,카푸치노 (hot),"4,000",커피
컴플리트커피,25922832,카푸치노 (iced),"4,500",커피
컴플리트커피,25922832,바닐라 라떼 (hot),"4,500",커피
컴플리트커피,25922832,바닐라 라떼 (iced),"5,000",커피
컴플리트커피,25922832,카페모카 (hot),"5,000",커피
컴플리트커피,25922832,카페모카 (iced),"5,500",커피
컴플리트커피,25922832,카라멜 마끼아또 (hot),"5,000",커피
컴플리트커피,25922832,카라멜 마끼아또 (iced),"5,500",커피
컴플리트커피,25922832,탠저린 카푸치노 (hot),"5,000",커피
컴플리트커피,25922832,탠저린 카푸치노 (iced),"5,500",커피
컴플리트커피,25922832,민트모카,"5,000",커피
컴플리트커피,25922832,아포가토,"5,500",빙수/아이스크림
컴플리트커피,25922832,핸드드립 커피 (hot),"5,000",커피
컴플리트커피,25922832,핸드드립 커피 (iced),"5,500",커피
컴플리트커피,25922832,아인슈패너 (hot),"6,000",커피
컴플리트커피,25922832,아인슈패너 (iced),"6,500",커피
컴플리트커피,25922832,녹차라떼 (hot),"4,000",논커피
컴플리트커피,25922832,녹차라떼 (iced),"4,500",논커피
컴플리트커피,25922832,고구마라떼 (hot),"4,000",논커피
컴플리트커피,25922832,고구마라떼 (iced),"4,500",논커피
컴플리트커피,25922832,발로나 핫초코 (hot),"4,500",논커피
컴플리트커피,25922832,발로나 핫초코 (iced),"5,000",논커피
컴플리트커피,25922832,발로나 아이스초코 (hot),"4,500",논커피
컴플리트커피,25922832,발로나 아이스초코 (iced),"5,000",논커피
컴플리트커피,25922832,민트초코라떼 (hot),"4,500",논커피
컴플리트커피,25922832,민트초코라떼 (iced),"5,000",논커피
컴플리트커피,25922832,녹차 프라페,"5,000",논커피
컴플리트커피,25922832,레몬에이드,"5,000",논커피
컴플리트커피,25922832,자몽에이드,"5,000",논커피
컴플리트커피,25922832,애플라임민트에이드,"6,000",논커피
컴플리트커피,25922832,딸기바나나주스,"5,000",논커피
컴플리트커피,25922832,토마토주스,"5,000",논커피
컴플리트커피,25922832,천도복숭아주스,"5,000",논커피
컴플리트커피,25922832,청포도주스,"5,500",논커피
컴플리트커피,25922832,플레인요거트스무디,"5,500",논커피
컴플리트커피,25922832,딸기요거트스무디,"5,500",논커피
컴플리트커피,25922832,블루베리요거트스무디,"5,500",논커피
컴플리트커피,25922832,망고요거트스무디,"5,500",논커피
컴플리트커피,25922832,스티븐 스미스 티,"4,500",논커피
컴플리트커피,25922832,오름라떼,"6,000",커피
컴플리트커피,25922832,소이라떼,"4,500",커피
컴플리트커피,25922832,헤이즐넛 라떼 (hot),"4,500",커피
컴플리트커피,25922832,헤이즐넛 라떼 (iced),"5,000",커피
까미노,26094495,얼그레이 도르,"8,000",논커피
까미노,26094495,까미노 아이스 밀크티,"9,000",논커피
까미노,26094495,블루베리주스,"8,000",논커피
까미노,26094495,블루베리스무디,"8,000",논커피
까미노,26094495,생크림케익,"6,500",베이커리
에이팩토리 베이커리카페,26098534,크루아상,,베이커리
스타벅스 제주용담DT점,26102947,그린 티 라떼,"5,900",논커피
스타벅스 제주용담DT점,26102947,그랜마 애플 블랙 밀크 티,"6,500",논커피
